cycle,r_squared,p_center,p_height,p_width,p_fwhm,p_rise_time,p_decay_time,p_rise_decay_symmetry,p_sharpness,p_on,p_off,q_center,q_height,q_width,q_fwhm,q_rise_time,q_decay_time,q_rise_decay_symmetry,q_sharpness,q_on,q_off,r_center,r_height,r_width,r_fwhm,r_rise_time,r_decay_time,r_rise_decay_symmetry,r_sharpness,r_on,r_off,s_center,s_height,s_width,s_fwhm,s_rise_time,s_decay_time,s_rise_decay_symmetry,s_sharpness,s_on,s_off,t_center,t_height,t_width,t_fwhm,t_rise_time,t_decay_time,t_rise_decay_symmetry,t_sharpness,t_on,t_off,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval
25,0.8831910863587904,26681.5945252602,5664.312697701013,6.539777862217747,37.0,8.0,29.0,0.21621621621621623,0.051875152239242855,26674.0,26710.0,26791.254796540084,-2677.8358316462495,2.8027619409504627,10.0,3.0,7.0,0.3,-0.10196995723722123,26788.0,26798.0,26828.434800705967,35557.252850598445,6.455622529946255,15.0,7.0,8.0,0.4666666666666667,0.07056491706650087,26821.0,26836.0,26845.254796539946,-12249.901732456192,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.18107890670995716,26842.0,26853.0,27096.621898959198,8075.021960973179,26.159111448870988,96.0,65.0,31.0,0.6770833333333334,0.03811166060005651,27034.0,27127.0,114.0,78.0,65.0,274.0,339.0,36.0,927.0,921.0
26,0.9092429588178463,27537.575339099858,4844.341612612052,4.671269901584105,19.0,14.0,5.0,0.7368421052631579,0.08217344622590182,27524.0,27543.0,27649.235610379743,-2680.2698484654047,8.408285822851388,23.0,8.0,15.0,0.34782608695652173,-0.12157962390081527,27641.0,27664.0,27684.4054747398,35845.96015524773,6.539777862217747,16.0,8.0,8.0,0.5,0.06968601745210809,27676.0,27692.0,27701.66027127989,-10235.121422004928,3.7370159212672838,9.0,4.0,5.0,0.4444444444444444,-0.19381491191685593,27698.0,27707.0,27943.027373698995,8042.655555955331,32.69888931108873,98.0,59.0,39.0,0.6020408163265306,0.05027658336108755,27891.0,27981.0,117.0,98.0,66.0,274.0,340.0,19.0,857.0,856.0
27,0.9290810804512246,28435.842156007482,4458.554289413795,6.539777862217747,16.0,9.0,7.0,0.5625,0.07753139369714519,28427.0,28443.0,28561.745203459916,-4170.850045888519,2.8027619409504627,61.0,58.0,3.0,0.9508196721311475,-0.23658314521206147,28504.0,28565.0,28584.4054747398,39726.56695933489,6.303949238055555,16.0,8.0,8.0,0.5,0.0698652943440277,28577.0,28592.0,28601.219376163546,-9889.93556150308,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.2184751346866311,28598.0,28609.0,28837.517780618822,7318.109591359473,34.64850729017221,87.0,43.0,44.0,0.4942528735632184,0.028582449743714437,28795.0,28882.0,77.0,61.0,105.0,273.0,378.0,16.0,898.0,900.0
28,0.8888963805485833,29316.764389620257,5662.665538954014,8.408285822851388,25.0,10.0,15.0,0.4,0.0567826322818724,29307.0,29332.0,29429.49040691983,-2703.535215915025,5.605523881900925,40.0,32.0,8.0,0.8,-0.11255287610328672,29397.0,29436.0,29465.4054747398,36709.25114142103,6.539777862217746,16.0,8.0,8.0,0.5,0.07185494813538587,29457.0,29473.0,29482.33972872011,-12409.522421341693,3.7370159212672838,13.0,4.0,9.0,0.3076923076923077,-0.17641261172833392,29478.0,29491.0,29734.04655985934,8183.824454745301,21.48784154728688,91.0,61.0,30.0,0.6703296703296703,0.046264536356665005,29674.0,29759.0,90.0,65.0,94.0,268.0,362.0,25.0,880.0,881.0
29,0.8384368182252978,30150.33972872011,5048.043465316807,3.7370159212672838,16.0,4.0,12.0,0.25,0.07292414176520319,30146.0,30162.0,30265.8109494796,-3342.0728606527614,13.079555724435494,91.0,76.0,15.0,0.8351648351648352,-0.10098754163809383,30190.0,30281.0,30301.4054747398,36378.28880175328,6.539777862217747,16.0,8.0,8.0,0.5,0.07087102189229996,30293.0,30309.0,30317.761316170916,-12699.34619922734,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.17337060676855162,30314.0,30325.0,30572.641085119543,9063.889529099595,14.948063685069135,77.0,53.0,24.0,0.6883116883116883,0.04230162622016317,30520.0,30590.0,44.0,28.0,135.0,265.0,400.0,16.0,834.0,836.0
30,0.860484838685947,31007.679457440227,4701.462763929321,7.4740318425345675,21.0,9.0,12.0,0.42857142857142855,0.05445843035225738,30999.0,31017.0,31134.66027127989,-4146.276206757945,3.7370159212672838,46.0,42.0,4.0,0.9130434782608695,-0.21064985494679941,31093.0,31139.0,31158.4054747398,38874.4601221357,6.539777862217747,16.0,8.0,8.0,0.5,0.07245211242754213,31151.0,31166.0,31175.66027127989,-11578.66486250165,3.7370159212672838,10.0,4.0,6.0,0.4,-0.1876845253750657,31172.0,31182.0,31430.556152939513,9073.276262275203,15.882317665385957,79.0,61.0,18.0,0.7721518987341772,0.028118636299136635,31370.0,31449.0,94.0,76.0,89.0,267.0,356.0,18.0,857.0,857.0
31,0.8998696976016806,32643.575339099858,3651.2104922360973,4.671269901584105,12.0,7.0,5.0,0.5833333333333334,0.07863389769861263,32637.0,32649.0,32759.72601729957,-3660.477525535099,14.013809704751667,77.0,61.0,16.0,0.7922077922077922,-0.08896259556889326,32699.0,32776.0,32795.49040691983,41157.865780192,5.605523881900925,14.0,7.0,7.0,0.5,0.07049966217137572,32788.0,32802.0,32812.279934230246,-9968.946373086297,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.21049509460961485,32808.0,32819.0,33048.36710241911,7867.495165469764,28.96187338982145,79.0,40.0,39.0,0.5063291139240507,0.033941487661548086,33020.0,33085.0,62.0,50.0,120.0,266.0,386.0,12.0,1637.0,1637.0
32,0.9337210109929719,33571.1890505204,5382.807166496273,13.079555724435494,38.0,15.0,23.0,0.39473684210526316,0.05825732107314692,33556.0,33594.0,33684.405474739804,-3110.4274081164904,6.539777862217747,62.0,53.0,9.0,0.8548387096774194,-0.11815475451082402,33638.0,33692.0,33722.405474739804,41897.5397750901,6.500131143427455,16.0,8.0,8.0,0.5,0.06699120034486751,33714.0,33730.0,33738.74520345992,-9409.49238259771,2.8027619409504627,8.0,3.0,5.0,0.375,-0.2328014506116093,33736.0,33744.0,33985.027373699,8985.891912846164,32.69888931108873,98.0,58.0,40.0,0.5918367346938775,0.02809110503942626,33936.0,34023.0,82.0,44.0,106.0,279.0,385.0,38.0,926.0,927.0
33,0.9180723417981426,34526.57534196521,5507.688563112083,4.671269901584105,12.0,7.0,5.0,0.5833333333333334,0.08779418609636826,34520.0,34532.0,34645.66027127989,-3628.3123511993967,3.7370159212672838,9.0,4.0,5.0,0.4444444444444444,-0.13070245835833275,34642.0,34651.0,34681.405474739804,35822.45264292823,6.539777862217747,17.0,8.0,9.0,0.47058823529411764,0.0718496609811199,34674.0,34689.0,34699.22059108307,-12600.803550400306,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.16748404274247855,34695.0,34707.0,34932.77257715891,7167.239067981001,35.50165125203919,110.0,59.0,51.0,0.5363636363636364,0.047517380995241394,34898.0,34980.0,122.0,110.0,65.0,273.0,338.0,12.0,957.0,959.0
34,0.8629790493351639,35463.84932172755,3855.0707677449245,9.342539803168192,24.0,11.0,13.0,0.4583333333333333,0.08685253535457282,35453.0,35477.0,35580.726017299574,-3784.5710642110903,11.46584430410023,49.0,33.0,16.0,0.673469387755102,-0.07559625043980722,35548.0,35597.0,35617.49040691983,42886.30411968278,5.605523881900761,14.0,7.0,7.0,0.5,0.06843718706004227,35610.0,35624.0,35633.25479654008,-10103.52284462489,2.8027619409504627,10.0,3.0,7.0,0.3,-0.22003919911782874,35630.0,35640.0,35887.38628857946,8698.441312729048,17.750825626019584,77.0,56.0,21.0,0.7272727272727273,0.04303985535986156,35831.0,35908.0,95.0,71.0,92.0,268.0,360.0,24.0,936.0,936.0
35,0.8881221666827445,36445.13267856971,6412.945162390777,6.539777862217747,16.0,7.0,9.0,0.4375,0.06943961666061152,36438.0,36454.0,36570.74520345992,-2380.404978212145,2.8027619409504627,8.0,5.0,3.0,0.625,-0.3268615482440007,36566.0,36574.0,36596.405474739804,40359.593380114035,6.532909118727725,16.0,8.0,8.0,0.5,0.07040214266845396,36589.0,36604.0,36612.25479654008,-10747.432638988495,2.8027619409504627,12.0,3.0,9.0,0.25,-0.2131520022984318,36609.0,36621.0,36869.70683113923,8635.311216998667,25.224857468554166,101.0,71.0,30.0,0.7029702970297029,0.02856387301057428,36799.0,36899.0,128.0,112.0,55.0,278.0,333.0,16.0,982.0,979.0
36,0.929190978982471,37372.20378017442,4932.765691526578,8.408285822851388,21.0,12.0,9.0,0.5714285714285714,0.052866574984997916,37360.0,37381.0,37481.169864360054,-2429.0078198807882,1.8685079606336419,4.0,2.0,2.0,0.5,-0.1358749775358933,37479.0,37483.0,37522.405474739804,38058.22985177963,6.539777862217747,16.0,8.0,8.0,0.5,0.06774677262161954,37514.0,37530.0,37538.66027127989,-10807.45245103455,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.19902937759706432,37535.0,37546.0,37773.60271279886,8434.361760264179,37.37015921267284,103.0,52.0,51.0,0.5048543689320388,0.04494303695424136,37737.0,37820.0,119.0,98.0,67.0,274.0,341.0,21.0,927.0,926.0
37,0.9058738684422399,38304.93425398031,5802.987275063057,10.27679378348503,22.0,12.0,10.0,0.5454545454545454,0.05374723367194358,38293.0,38315.0,38418.66027127989,-2687.641347374559,3.7370159212672838,11.0,7.0,4.0,0.6363636363636364,-0.12195394352387405,38412.0,38423.0,38453.405474739804,42124.98137649545,6.539777862215685,16.0,8.0,8.0,0.5,0.06642813159647594,38445.0,38461.0,38469.74520345992,-9520.015062702467,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.234157701200886,38467.0,38478.0,38721.87669549929,9401.481755611409,23.356349507920523,100.0,73.0,27.0,0.73,0.03493781397516088,38670.0,38749.0,119.0,97.0,66.0,271.0,337.0,22.0,932.0,931.0
38,0.8860301868060223,39981.86384409858,4567.587504395086,3.7370159212672838,10.0,4.0,6.0,0.4,0.07409580240870918,39978.0,39988.0,40103.49040691983,-3699.2737406225338,5.605523881900925,89.0,82.0,7.0,0.9213483146067416,-0.20756183075134585,40048.0,40110.0,40129.43096286718,38344.81068334657,6.539777862217073,16.0,8.0,8.0,0.5,0.07147527006737178,40122.0,40137.0,40146.66027127989,-11207.129715119576,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.19289602341110268,40143.0,40154.0,40398.046559859344,8271.197486433415,21.48784154728688,82.0,57.0,25.0,0.6951219512195121,0.03843495155288555,40342.0,40423.0,70.0,60.0,106.0,269.0,375.0,10.0,1678.0,1676.0
39,0.9257706192026408,40829.37011803032,6502.077846431569,4.671269901584105,11.0,5.0,6.0,0.45454545454545453,0.06467297396264875,40824.0,40835.0,40938.32054255978,-3415.5241366594373,7.4740318425345675,66.0,56.0,10.0,0.8484848484848485,-0.08538744096017843,40882.0,40947.0,40977.405474739804,39333.05721374046,6.539777861832467,16.0,8.0,8.0,0.5,0.07108562685469996,40970.0,40985.0,40993.96556773394,-11420.990062252995,2.8027619409504627,10.0,3.0,7.0,0.3,-0.200983036938966,40991.0,41001.0,41229.432848438795,7688.2295529241155,37.29751485147433,92.0,46.0,46.0,0.5,0.05465456370373478,41184.0,41275.0,58.0,47.0,119.0,274.0,393.0,11.0,847.0,848.0
40,0.930131243992486,42511.76438962025,4553.288653735693,8.408285822851388,39.0,10.0,29.0,0.2564102564102564,0.07078758185345631,42502.0,42541.0,42634.23561037975,-3419.929445205327,7.076907060239614,28.0,17.0,11.0,0.6071428571428571,-0.13854273587829613,42617.0,42644.0,42664.405474739804,40804.012583283344,6.512294563482042,16.0,8.0,8.0,0.5,0.06786263783452688,42656.0,42672.0,42680.74520345992,-9340.52236155049,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.2320105586698142,42678.0,42687.0,42922.112305879025,8496.021838665058,31.764635330771913,80.0,39.0,41.0,0.4875,0.03294999881516552,42883.0,42959.0,115.0,76.0,70.0,272.0,342.0,39.0,1682.0,1687.0
41,0.901309393315601,43436.849321800284,5380.12284880703,9.34253980316819,25.0,11.0,14.0,0.44,0.05983133042129419,43426.0,43451.0,43551.25479654008,-2401.843448649974,2.802761940950453,14.0,3.0,11.0,0.21428571428571427,-0.16749652379247762,43548.0,43562.0,43589.40547473981,37118.997802455786,6.539777862176366,15.0,7.0,8.0,0.4666666666666667,0.06939376886638418,43582.0,43597.0,43605.867820097505,-10953.846655930289,3.737015921267283,11.0,4.0,7.0,0.36363636363636365,-0.19174420773576975,43602.0,43613.0,43858.87669549929,8760.222552305131,23.356349507920356,91.0,59.0,32.0,0.6483516483516484,0.025510437366979305,43800.0,43886.0,122.0,97.0,65.0,273.0,338.0,25.0,925.0,925.0
42,0.9066099995973261,44333.830135639946,5992.64826248247,1.8685079606336419,15.0,13.0,2.0,0.8666666666666667,0.07467206784431067,44321.0,44336.0,44451.745203460276,-3478.370763064942,2.8027619409504627,20.0,17.0,3.0,0.85,-0.19010280767586565,44435.0,44455.0,44480.405474739804,39137.95744127694,6.539777862217505,16.0,8.0,8.0,0.5,0.06697870297382924,44472.0,44488.0,44496.66027127989,-9063.251782346408,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.22771686635677899,44493.0,44505.0,44739.536966779175,9308.933955167031,27.093365429187806,78.0,42.0,36.0,0.5384615384615384,0.030705275137996115,44701.0,44771.0,114.0,99.0,70.0,266.0,336.0,15.0,898.0,891.0
43,0.921310090861772,45273.93425398031,4356.021074144264,10.27679378348503,46.0,13.0,33.0,0.2826086956521739,0.08385485999659202,45262.0,45299.0,45404.74520345992,-4013.2058489713086,2.8027619409504627,43.0,40.0,3.0,0.9302325581395349,-0.24948325188529558,45365.0,45408.0,45428.405474739804,40151.91881620469,6.407550593825083,16.0,8.0,8.0,0.5,0.06839823365307544,45420.0,45436.0,45444.169864360054,-9193.365702943553,1.8685079606336419,11.0,2.0,9.0,0.18181818181818182,-0.23552509451832007,45442.0,45453.0,45689.45203459914,8297.634303507557,28.027619409504627,83.0,45.0,38.0,0.5421686746987951,0.04525809619057589,45652.0,45722.0,103.0,66.0,88.0,269.0,357.0,37.0,939.0,948.0
44,0.8255309789686552,46214.424660900135,5986.497581180969,4.671269901584105,20.0,5.0,15.0,0.25,0.061744554197175304,46209.0,46229.0,46341.8444451061,-2321.4158347086827,2.293168860777652,7.0,4.0,3.0,0.5714285714285714,-0.3710177707762696,46338.0,46345.0,46366.405474739804,36687.47441656182,6.539777862217465,16.0,8.0,8.0,0.5,0.06909200229670667,46358.0,46374.0,46382.25479654008,-12392.507446484005,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.183654665034588,46379.0,46390.0,46637.726017299574,9744.009795741005,14.013809704752314,84.0,60.0,24.0,0.7142857142857143,0.04553240205819294,46589.0,46654.0,129.0,109.0,52.0,264.0,316.0,20.0,941.0,938.0
45,0.899543713951837,47173.29006196461,4925.059648526944,7.4740318425345675,19.0,11.0,8.0,0.5789473684210527,0.06412097443369612,47162.0,47181.0,47285.49040691983,-3835.026058678174,5.605523881900925,26.0,13.0,13.0,0.5,-0.11240505424662293,47272.0,47292.0,47323.59752573764,40625.05306714786,6.539777862217747,15.0,8.0,7.0,0.5333333333333333,0.06673086045556692,47316.0,47331.0,47340.81114770965,-10127.588595714122,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.21525062798545214,47337.0,47348.0,47595.791763319256,8864.959791071255,24.29060348823734,98.0,69.0,29.0,0.7040816326530612,0.042872149862466215,47535.0,47624.0,110.0,91.0,76.0,276.0,352.0,19.0,959.0,957.0
46,0.7707715733094488,48082.594525260196,5657.782222833601,6.539777862217747,36.0,10.0,26.0,0.2777777777777778,0.06003867336382332,48075.0,48105.0,48191.74520345992,-2946.2974863200225,2.8027619409504627,26.0,23.0,3.0,0.8846153846153846,-0.11487511822814714,48169.0,48195.0,48230.405474739804,34550.20767982637,6.3971270833343565,16.0,8.0,8.0,0.5,0.07312074565247921,48222.0,48238.0,48246.25479653898,-14026.242139225855,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.16362368353489992,48243.0,48254.0,48516.23561037975,8664.138861334368,8.408285822851388,93.0,83.0,10.0,0.8924731182795699,0.05067118346739133,48433.0,48526.0,94.0,64.0,85.0,272.0,357.0,30.0,909.0,907.0
47,0.9101312775510702,48920.94790638689,3967.1771422486395,8.408285822851388,19.0,9.0,10.0,0.47368421052631576,0.09443618944515424,48912.0,48931.0,49031.23561037975,-3992.1203530426087,8.408285822851388,39.0,24.0,15.0,0.6153846153846154,-0.07435834085856455,49007.0,49041.0,49069.405474739804,37450.9323481962,6.439115873353693,15.0,7.0,8.0,0.4666666666666667,0.07107191914412876,49062.0,49077.0,49086.22042511306,-11089.496450414326,2.8027619409504627,10.0,3.0,7.0,0.3,-0.1946766029825571,49083.0,49093.0,49331.536966779175,8447.22228831075,27.093365429187806,86.0,55.0,31.0,0.6395348837209303,0.03695056618105408,49277.0,49363.0,95.0,76.0,86.0,270.0,356.0,19.0,839.0,839.0
48,0.9107718983715553,49806.594525260196,5467.429497221727,6.539777862217747,24.0,8.0,16.0,0.3333333333333333,0.06647464648277412,49799.0,49822.0,49922.33972872011,-3730.0873278109434,3.7370159212672838,10.0,4.0,6.0,0.4,-0.08404119029684964,49918.0,49928.0,49959.405474739804,40547.96870990115,6.539777862217747,16.0,8.0,8.0,0.5,0.0692278017188417,49951.0,49967.0,49976.25479654008,-10032.167452954365,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.21983499910126744,49973.0,49984.0,50224.536966779175,9883.881717584492,27.093365429187806,84.0,49.0,35.0,0.5833333333333334,0.030962906950850272,50188.0,50256.0,119.0,96.0,66.0,272.0,338.0,23.0,885.0,890.0
49,0.8974620383822765,50729.12504203659,4719.577389059566,6.539777862217708,17.0,7.0,10.0,0.4117647058823529,0.07239008101231527,50722.0,50739.0,50837.471220759486,-2755.329880345071,16.816571645702776,81.0,61.0,20.0,0.7530864197530864,-0.11479672020566713,50792.0,50857.0,50877.405474739804,35293.77191206224,6.539777862213,16.0,8.0,8.0,0.5,0.0719562163897973,50869.0,50885.0,50894.27135186438,-12345.596233853259,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.16807065994136722,50890.0,50902.0,51141.45203459914,8353.283144725123,28.027619409504627,80.0,47.0,33.0,0.5875,0.030018013112260312,51095.0,51174.0,70.0,53.0,110.0,272.0,382.0,17.0,923.0,918.0
50,0.9128075598063474,51675.66521945793,6298.606060461418,6.539777862217747,15.0,7.0,8.0,0.4666666666666667,0.06570581352064371,51669.0,51684.0,51800.25479654008,-4053.290694617805,2.8027619409504627,8.0,3.0,5.0,0.375,-0.20034275061728693,51797.0,51805.0,51826.405474739804,40359.2230640404,6.539777862217747,16.0,8.0,8.0,0.5,0.06714134320775644,51818.0,51834.0,51843.25479654008,-8603.495769139088,2.8027619409504627,10.0,3.0,7.0,0.3,-0.24806697133409775,51840.0,51850.0,52089.28217023909,9862.782809492446,29.89612737013827,96.0,59.0,37.0,0.6145833333333334,0.026789868833571068,52046.0,52124.0,128.0,113.0,53.0,274.0,327.0,15.0,947.0,949.0
51,0.9329771823512644,52681.934253979525,5814.76498443213,10.276793783485026,24.0,14.0,10.0,0.5833333333333334,0.0616620815189305,52668.0,52692.0,52797.74520345992,-3597.7367624219232,2.8027619409504476,11.0,8.0,3.0,0.7272727272727273,-0.12118685359733374,52790.0,52801.0,52833.405474739804,38541.82540797509,6.539777862211319,16.0,8.0,8.0,0.5,0.06770746715230086,52825.0,52841.0,52850.0671030144,-10075.366954264484,3.7370159212672838,12.0,4.0,8.0,0.3333333333333333,-0.20521509799281962,52846.0,52858.0,53094.77257715891,8176.644654867496,35.50165125202536,98.0,56.0,42.0,0.5714285714285714,0.03438191101357744,53052.0,53136.0,122.0,98.0,68.0,278.0,346.0,24.0,1005.0,1007.0
52,0.8636404497161281,53660.93425398031,5679.116517537557,10.27679378348503,34.0,12.0,22.0,0.35294117647058826,0.0547176585857803,53649.0,53683.0,53788.830135639946,-2491.1358678830115,1.8685079606336419,8.0,6.0,2.0,0.75,-0.3696932339372446,53783.0,53791.0,53812.58555746393,39486.99768089432,6.539777862217747,15.0,8.0,7.0,0.5333333333333333,0.06630555358355253,53805.0,53820.0,53829.92798032636,-9814.401800118781,3.7370159212672838,10.0,4.0,6.0,0.4,-0.21412564592979486,53826.0,53836.0,54085.471220759486,11121.366584373736,16.816571645702776,98.0,68.0,30.0,0.6938775510204082,0.044645232224283016,54023.0,54105.0,134.0,100.0,53.0,269.0,322.0,34.0,979.0,979.0
53,0.9090461979579345,54668.575339099865,6079.746751600149,4.671269901584105,26.0,21.0,5.0,0.8076923076923077,0.07376169875559883,54648.0,54674.0,54781.019668103916,-2930.7083592020426,2.8027619409504627,7.0,3.0,4.0,0.42857142857142855,-0.09268533550251738,54778.0,54785.0,54817.40547473981,38893.66886589505,6.539777862217747,17.0,8.0,9.0,0.47058823529411764,0.06870912421382973,54810.0,54825.0,54834.66027127989,-10921.354356916556,3.7370159212672838,10.0,4.0,6.0,0.4,-0.19962534137766252,54831.0,54841.0,55084.112305879025,8422.224864941525,31.764635330771913,99.0,62.0,37.0,0.6262626262626263,0.03206640427856688,55027.0,55121.0,130.0,104.0,63.0,280.0,343.0,26.0,1009.0,1005.0
54,0.9226679023418963,55602.59452525003,3759.668401078721,6.539777862217747,15.0,9.0,6.0,0.6,0.09493609517003848,55594.0,55609.0,55726.74520345992,-3661.4305465372213,2.8027619409504627,25.0,22.0,3.0,0.88,-0.2206607762480432,55705.0,55730.0,55750.60120470844,36735.708595874006,6.539777862217747,15.0,8.0,7.0,0.5333333333333333,0.0684193662790437,55743.0,55758.0,55768.1041211966,-11377.582579171898,3.7370159212672838,11.0,4.0,7.0,0.36363636363636365,-0.18547476542749916,55764.0,55775.0,56004.94244151897,8198.363336622102,33.63314329140555,104.0,57.0,47.0,0.5480769230769231,0.04275083296786666,55972.0,56051.0,111.0,96.0,70.0,276.0,346.0,15.0,933.0,933.0
55,0.9327488700949577,56555.66027127989,6725.183217079734,3.737015921267153,15.0,11.0,4.0,0.7333333333333333,0.05164025364693828,56545.0,56560.0,56677.66027127989,-3115.581578793931,3.7370159212444722,8.0,4.0,4.0,0.5,-0.2370673413497446,56674.0,56682.0,56703.40547473981,40889.72865740361,6.539777862072301,16.0,8.0,8.0,0.5,0.06865659152091669,56695.0,56711.0,56719.96274459076,-10650.06291035142,3.7370159212672815,12.0,4.0,8.0,0.3333333333333333,-0.20936805428534333,56716.0,56728.0,56958.0563180789,7989.184132429745,39.64365858793688,110.0,52.0,58.0,0.4727272727272727,0.033228313280746276,56909.0,57011.0,129.0,114.0,54.0,283.0,337.0,15.0,954.0,953.0
56,0.8258506157902946,57482.33972872011,4945.113449970499,3.7370159212672838,10.0,4.0,6.0,0.4,0.07675892533171028,57478.0,57488.0,57596.405474739804,-3316.4233006230284,6.539777862217747,20.0,12.0,8.0,0.6,-0.08345676994824845,57584.0,57604.0,57631.49040691983,37226.0178866196,5.605523881900925,16.0,8.0,8.0,0.5,0.07163960836692732,57623.0,57638.0,57649.49040691983,-11527.123272895215,5.605523881900925,13.0,5.0,8.0,0.38461538461538464,-0.16249624284411046,57644.0,57657.0,57905.38628857946,8583.391052724775,17.750825626019594,83.0,61.0,22.0,0.7349397590361446,0.03878461221467881,57844.0,57926.0,106.0,96.0,73.0,269.0,342.0,10.0,926.0,928.0
57,0.9332111140534148,58430.703041167544,5210.362812124792,5.605523881900925,14.0,8.0,6.0,0.5714285714285714,0.06486761393332782,58423.0,58437.0,58540.23561037975,-3220.6004094635528,8.408285822851388,57.0,47.0,10.0,0.8245614035087719,-0.10682023475684305,58494.0,58550.0,58580.405474739804,40339.31671574672,6.539777862140947,16.0,8.0,8.0,0.5,0.06775809031386483,58572.0,58588.0,58596.74520345992,-9645.17024097617,2.8027619409504627,10.0,3.0,7.0,0.3,-0.22769972541150418,58594.0,58604.0,58835.77257715891,8314.591283129837,35.50165125203919,98.0,55.0,43.0,0.5612244897959183,0.03789806133199473,58801.0,58877.0,71.0,57.0,110.0,273.0,383.0,14.0,949.0,949.0
58,0.9284420824699393,59422.104118340365,5781.519831814906,12.1453017441186,45.0,14.0,31.0,0.3111111111111111,0.054367023387043995,59408.0,59453.0,59536.79561334558,-2288.4009445903926,5.605523881900904,13.0,7.0,6.0,0.5384615384615384,-0.1328198593968847,59530.0,59543.0,59575.405474739804,38547.11085467446,6.539777861995799,16.0,8.0,8.0,0.5,0.06943013485406266,59567.0,59583.0,59592.12502603077,-10470.604057134187,2.8027619409504627,9.0,3.0,6.0,0.3333333333333333,-0.20503847322617244,59589.0,59598.0,59839.94244151897,8568.39876763125,33.633143291404515,107.0,66.0,41.0,0.616822429906542,0.03129285104317778,59787.0,59879.0,122.0,77.0,68.0,281.0,349.0,45.0,990.0,995.0
59,0.9274543410621638,60371.742170460355,5586.677463930916,9.34253980316821,35.0,14.0,21.0,0.4,0.0657497984981619,60358.0,60381.0,60485.59452516126,-2819.3458120837035,6.539777862217747,24.0,8.0,16.0,0.3333333333333333,-0.10668010412131573,60478.0,60502.0,60522.39262494454,37887.923298614456,6.632755902797562,17.0,8.0,9.0,0.47058823529411764,0.06870317311324026,60515.0,60531.0,60539.169864360054,-10807.687864701566,1.8685079606336419,10.0,2.0,8.0,0.2,-0.20210613287777826,60537.0,60547.0,60779.04589484084,8705.626910313189,33.63314329140555,75.0,34.0,41.0,0.4533333333333333,0.025198132117538373,60745.0,60820.0,120.0,97.0,69.0,273.0,342.0,23.0,950.0,947.0
60,0.9336390815680647,61307.30521083707,5936.738582483302,8.408285822851388,19.0,9.0,10.0,0.47368421052631576,0.054513932479013386,61298.0,61317.0,61431.84349427088,-2613.7581988518195,1.8685079606336419,4.0,2.0,2.0,0.5,-0.33811321175558473,61430.0,61434.0,61455.405474739804,39945.190729736794,6.539777862213351,16.0,8.0,8.0,0.5,0.06966484379854172,61447.0,61463.0,61471.80464792963,-11104.10547463799,2.8027619409504627,11.0,3.0,8.0,0.2727272727272727,-0.20452972102098707,61469.0,61480.0,61709.26298407874,8487.013359517508,41.107175133931044,108.0,59.0,49.0,0.5462962962962963,0.03568174165872517,61663.0,61757.0,132.0,113.0,50.0,277.0,327.0,19.0,936.0,933.0
61,0.8879632464243735,62193.67945744022,4805.369879555377,7.4740318425345675,18.0,11.0,7.0,0.6111111111111112,0.06698830113062322,62183.0,62201.0,62317.66027127989,-3192.322404349637,3.360845084093648,8.0,4.0,4.0,0.5,-0.2612024283140495,62314.0,62322.0,62341.41489189896,35423.404664007394,6.539777862217747,17.0,8.0,9.0,0.47058823529411764,0.07285347685841104,62333.0,62349.0,62358.25479654008,-12927.327818318923,2.8027619409504627,10.0,3.0,7.0,0.3,-0.16714221388518627,62355.0,62365.0,62610.28217023909,7950.895141004339,29.89612737013827,104.0,68.0,36.0,0.6538461538461539,0.03660036877669591,62552.0,62645.0,131.0,113.0,51.0,280.0,331.0,18.0,886.0,886.0
